,graphics_unigram,graphics_bigram,graphics_interpolation
file_26,371.5909024096711,0.06722630935468323,0.2184863458318303
file_27,297.83230929275925,0.028821360389478305,0.11140835838078812
file_28,272.0210574753615,0.16329063598463958,0.4768017123358791
file_29,433.89703386317757,0.054818921666950245,0.1724878174221648
file_3,187.1546843581862,0.041354160244166195,0.15357679360931875
file_30,225.63555043099046,0.027542294153475068,0.09714366636531614
file_31,161.87803143725804,0.06576113856631201,0.2479337708443334
file_32,260.1515927835208,0.040447871335144416,0.14824872160572156
file_33,330.5187930947261,0.08106139562652019,0.26569503704828445
file_34,191.47905825123954,0.1296134252318184,0.4331066831428925
file_35,309.82321464479924,0.16399694935912879,0.49670043120040885
file_36,140.4361921410217,0.05288029352314606,0.2163306319395914
file_37,656.389115797603,0.24442078579923446,0.671562988760868
file_38,277.1425922149774,0.04693771474100204,0.16550385389296995
file_39,217.96841755703903,0.051695313506084924,0.1910719336098132
file_4,215.1434690277143,0.04691955730535671,0.1614159586904977
file_40,253.15084378689258,0.07128404189058636,0.23574867148110706
file_41,403.4966448211359,0.058247363736429726,0.1896054720163873
file_42,191.62297353747815,0.038719506821266785,0.1332223827161762
file_43,376.59319000680665,0.174018391871314,0.5707498205375959
file_44,357.9822022203529,0.09153631986842098,0.30788176549666657
file_45,375.5902497096822,0.053538722035977475,0.17366781021385025
file_46,183.17761075595374,0.04714554970479214,0.18030655752349123
file_47,252.32285692431577,0.07329923503134789,0.23869442935819124
file_48,439.51252760189686,0.21467612994438473,0.6335290972918743
file_49,331.83775651684465,0.04151902629614527,0.14636825556493455
file_5,278.6870162291344,0.04528232809063681,0.15175267726346114
file_50,293.5340696790616,0.05593045120280836,0.17134078123704272
file_51,428.89188873421836,0.5176569717413413,1.4911183049411494
file_52,224.9649334957846,0.06036445012013046,0.22499382476927343
file_52,293.9543916149867,0.20166500752048402,0.4355325340946881
file_53,253.83040538826637,0.043227275730574506,0.14709474041025136
file_54,246.57318280470525,0.07357549053288728,0.23599611542117324
file_55,325.04109278755357,0.03587096274137915,0.12410232188770036
file_56,214.6335871162157,0.059276781295408955,0.21103171858952932
file_57,272.45660437000066,0.10815135404720191,0.33699146037071237
file_58,232.81077269876704,0.1367194637367948,0.39560946925317914
file_59,274.8341742105192,0.038736330273711046,0.12746844928512419
file_6,308.7161814809751,0.05427268362567357,0.19424643474660652
file_60,310.39701674007375,0.0794104978084032,0.2605077203239082
file_61,264.9592812724834,0.03586069451273612,0.12163601809645935
file_62,251.36729826063564,0.3924716462257883,1.4092481427072205
file_63,186.14039112421682,0.029226957280797904,0.11406674606264962
file_64,266.3595972394453,0.05913332788390876,0.2222075172018247
file_65,365.9418720825508,0.3258705670037798,1.0174795384407138
file_66,259.045197876279,0.017669427840440635,0.06753726410712566
file_67,213.69194342085902,0.06665547791516074,0.2297732712054673
file_68,449.68729716470125,0.13737737766446015,0.42717455123124504
file_69,201.8107965345179,0.05094532655752411,0.1709031140678174
file_7,207.24632737644805,0.017921655425187148,0.06728893778298152
file_70,287.0090618250517,0.020424664581954244,0.07449601051950236
file_71,231.95743666287706,0.032829182951634776,0.13302805722069977
file_72,510.58580118150564,0.3458597202021684,1.0020988851120267
file_73,331.4895965375946,0.09890810774805271,0.3262132414465254
file_74,426.8427741795099,0.21867561057828702,0.6437004408218099
file_75,229.457195978665,0.3776014481730516,1.1556311440414895
file_76,153.7401121143824,0.0205696814966577,0.0847986396304182
file_77,380.0545987067264,0.1020084037262663,0.2527488878155619
file_78,192.056542050054,0.03818988255189801,0.1416501932092307
file_79,252.56940596487624,0.0731049661208471,0.2251652051934537
file_8,295.39077021872515,0.09506684984664347,0.3207169995291166
file_80,388.04258493898493,0.24149779006445432,0.7573232698958007
file_81,306.72525247153663,0.10285011739272266,0.3350142059483953
file_82,480.4550982064607,0.2100136021139821,0.5573290985927228
file_83,456.66894970333817,0.11267879776278307,0.35787009711370765
file_84,519.0084381760391,0.18906992795855485,0.5024939397426724
file_85,508.6401743710515,0.11790632041086395,0.3587171192247612
file_86,363.3031934491234,0.07513936119924085,0.26094073945513374
file_87,271.75957729545166,0.0788186587095528,0.2658135245296635
file_88,308.04373121003505,0.06047115400510906,0.18608959194705232
file_89,279.3845523112766,0.13646502757399506,0.4436923972701603
file_9,239.115123484925,0.08305897385730412,0.27209794140436727
file_90,260.3037786218585,0.07859777456718915,0.27252489604358887
file_91,283.00571877767726,0.05349801914417468,0.18380660469771687
file_92,281.28789355412556,0.1300984310834718,0.38302732097525394
file_93,638.1847820868578,0.11560210387565559,0.3742301253181859
file_94,234.07862720970087,0.0994265341501237,0.32146807690523105
file_95,273.9099905062349,0.3176320866195503,1.0997505367816183
file_96,238.2995020823092,0.051235445311409514,0.19295159544247567
file_97,285.3392417530581,0.043826297168251864,0.15900675486733634
file_98,226.99488324005435,0.23232576011142342,0.8754213202336901
file_99,499.475421429989,0.5308881733642646,1.434736345039885
