,graphics_unigram,graphics_bigram,graphics_interpolation
file_238,339.0769127611321,0.25970153026876214,0.3861354214831699
file_239,203.97761174615488,0.09985493695991121,0.16691589984077473
file_24,143.60091323636132,0.05533770912149939,0.09485380171588711
file_240,184.85985026380058,0.0458891863183146,0.07538136131552749
file_241,209.09796842329186,0.08013644307180243,0.12522165091258056
file_242,295.41495043730856,0.04527044545382396,0.07354484988217132
file_243,346.8482160888538,0.030696671618398678,0.050406386545737036
file_244,252.08765243112333,0.0489980287466063,0.08009230653507432
file_245,227.56908543476015,0.04544044052358038,0.07927929825883662
file_246,211.7664944638395,0.039168622331482154,0.06540307348928992
file_247,221.67470700878448,0.05602509088272615,0.09202258148271797
file_248,222.366911930916,0.07722834694460562,0.12893444708509796
file_249,263.16984145746426,0.13767039892078262,0.22088885189924426
file_25,145.66508169888,0.0517161675188646,0.08524180602049025
file_26,371.5909024096711,0.06722630935468323,0.10657081357736134
file_27,297.83230929275925,0.028821360389478305,0.05008424759232211
file_28,272.0210574753615,0.16329063598463958,0.24573276723500126
file_29,433.89703386317757,0.054818921666950245,0.08435071956915753
file_3,187.1546843581862,0.041354160244166195,0.07024231961989617
file_30,225.63555043099046,0.027542294153475068,0.04581937019432542
file_31,161.87803143725804,0.06576113856631201,0.11397149301808812
file_32,260.1515927835208,0.040447871335144416,0.06866440163550262
file_33,330.5187930947261,0.08106139562652019,0.12899537248350146
file_34,191.47905825123954,0.1296134252318184,0.20881769039987888
file_35,309.82321464479924,0.16399694935912879,0.24986765352246953
file_36,140.4361921410217,0.05288029352314606,0.09680096549390231
file_37,656.389115797603,0.24442078579923446,0.3534374528773871
file_38,277.1425922149774,0.04693771474100204,0.07798768621146389
file_39,217.96841755703903,0.051695313506084924,0.08845533339648368
file_4,215.1434690277143,0.04691955730535671,0.07602195592983861
file_40,253.15084378689258,0.07128404189058636,0.11458889106650746
file_41,403.4966448211359,0.058247363736429726,0.09165744977609788
file_42,191.62297353747815,0.038719506821266785,0.06224060309422877
file_43,376.59319000680665,0.174018391871314,0.27632008950183334
file_44,357.9822022203529,0.09153631986842098,0.1487802296771061
file_45,375.5902497096822,0.053538722035977475,0.08455072260896322
file_46,183.17761075595374,0.04714554970479214,0.08235714734320615
file_47,252.32285692431577,0.07329923503134789,0.11789389144339035
file_48,439.51252760189686,0.21467612994438473,0.32477855442305215
file_49,331.83775651684465,0.04151902629614527,0.06950347363598079
file_5,278.6870162291344,0.04528232809063681,0.07245859784561877
file_50,293.5340696790616,0.05593045120280836,0.08464742455774676
file_51,428.89188873421836,0.5176569717413413,0.7751034387960887
file_52,224.9649334957846,0.06036445012013046,0.10273851595609923
file_52,293.9543916149867,0.20166500752048402,0.22327545848672073
file_53,253.83040538826637,0.043227275730574506,0.07025356784139715
file_54,246.57318280470525,0.07357549053288728,0.11616260652803478
file_55,325.04109278755357,0.03587096274137915,0.058449653957675984
file_56,214.6335871162157,0.059276781295408955,0.09963479280185386
file_57,272.45660437000066,0.10815135404720191,0.16511729021303168
file_58,232.81077269876704,0.1367194637367948,0.2005337607222769
file_59,274.8341742105192,0.038736330273711046,0.06121311365325182
file_6,308.7161814809751,0.05427268362567357,0.09345188286935042
file_60,310.39701674007375,0.0794104978084032,0.12654344654951144
file_61,264.9592812724834,0.03586069451273612,0.05812075581234047
file_62,251.36729826063564,0.3924716462257883,0.6662275500201265
file_63,186.14039112421682,0.029226957280797904,0.05131444392379619
file_64,266.3595972394453,0.05913332788390876,0.10317885073113484
file_65,365.9418720825508,0.3258705670037798,0.5054860317037957
file_66,259.045197876279,0.017669427840440635,0.030804762813294737
file_67,213.69194342085902,0.06665547791516074,0.10995326581527781
file_68,449.68729716470125,0.13737737766446015,0.21412175332216693
file_69,201.8107965345179,0.05094532655752411,0.08153301895423162
file_7,207.24632737644805,0.017921655425187148,0.030601091666121464
file_70,287.0090618250517,0.020424664581954244,0.034167140208903046
file_71,231.95743666287706,0.032829182951634776,0.05825427202056113
file_72,510.58580118150564,0.3458597202021684,0.5255921399285123
file_73,331.4895965375946,0.09890810774805271,0.15567986732904038
file_74,426.8427741795099,0.21867561057828702,0.32548495229245006
file_75,229.457195978665,0.3776014481730516,0.5961882599479933
file_76,153.7401121143824,0.0205696814966577,0.03699697312048173
file_77,380.0545987067264,0.1020084037262663,0.13297876693975164
file_78,192.056542050054,0.03818988255189801,0.06572491515032215
file_79,252.56940596487624,0.0731049661208471,0.11162019879554122
file_8,295.39077021872515,0.09506684984664347,0.15543733399311743
file_80,388.04258493898493,0.24149779006445432,0.3793524257247709
file_81,306.72525247153663,0.10285011739272266,0.16400899594897264
file_82,480.4550982064607,0.2100136021139821,0.3037473865703268
file_83,456.66894970333817,0.11267879776278307,0.17782403014598475
file_84,519.0084381760391,0.18906992795855485,0.26122831495581256
file_85,508.6401743710515,0.11790632041086395,0.1853766796066255
file_86,363.3031934491234,0.07513936119924085,0.12490009103602767
file_87,271.75957729545166,0.0788186587095528,0.12835784761899477
file_88,308.04373121003505,0.06047115400510906,0.09179322891854812
file_89,279.3845523112766,0.13646502757399506,0.21971472924720656
file_9,239.115123484925,0.08305897385730412,0.13300719208004366
file_90,260.3037786218585,0.07859777456718915,0.12944671001269806
file_91,283.00571877767726,0.05349801914417468,0.0882297612877905
file_92,281.28789355412556,0.1300984310834718,0.19702486876746797
file_93,638.1847820868578,0.11560210387565559,0.1840560189827644
file_94,234.07862720970087,0.0994265341501237,0.15945468431177404
file_95,273.9099905062349,0.3176320866195503,0.5255621831750373
file_96,238.2995020823092,0.051235445311409514,0.08881493556936045
file_97,285.3392417530581,0.043826297168251864,0.07411797026020797
file_98,226.99488324005435,0.23232576011142342,0.40189845930544565
file_99,499.475421429989,0.5308881733642646,0.7567192035286749
